,municipality_code,avg_net_salary,year
24757,63308,32425.523105784512,1970-01-01
24758,63322,26967.337104173163,1970-01-01
24759,63327,26944.15400477869,1970-01-01
24760,63338,20412.28931308044,1970-01-01
24761,63345,29532.421839940165,1970-01-01
24762,63417,28317.230583681598,1970-01-01
24763,63430,21313.032770212307,1970-01-01
24764,63453,24390.463558020936,1970-01-01
24765,63455,29468.097907304586,1970-01-01
24766,63457,25625.85677437684,1970-01-01
24767,63470,28606.442966483017,1970-01-01
24768,64009,25335.094958847018,1970-01-01
24769,64024,25588.187020752357,1970-01-01
24770,64035,26704.087286037546,1970-01-01
24771,64038,27193.58907003491,1970-01-01
24772,64061,24238.806200933937,1970-01-01
24773,64062,22187.513127494218,1970-01-01
24774,64065,23696.14596445636,1970-01-01
24775,64068,25505.485834079867,1970-01-01
24776,64100,29507.030774456245,1970-01-01
24777,64102,22889.33702351044,1970-01-01
24778,64122,26713.67566277673,1970-01-01
24779,64125,25894.07263822497,1970-01-01
24780,64129,23316.51561272853,1970-01-01
24781,64132,29733.968286403204,1970-01-01
24782,64138,25612.16385088981,1970-01-01
24783,64140,22963.92547660312,1970-01-01
24784,64147,25036.057410125348,1970-01-01
24785,64160,22267.835087573378,1970-01-01
24786,64189,23151.925079503344,1970-01-01
24787,64191,24124.142320598105,1970-01-01
24788,64213,23394.905723135773,1970-01-01
24789,64230,27105.54119514143,1970-01-01
24790,64237,27574.69563355812,1970-01-01
24791,64256,21980.577882925,1970-01-01
24792,64260,21865.358623340777,1970-01-01
24793,64269,34642.76068653945,1970-01-01
24794,64279,23160.640089602948,1970-01-01
24795,64284,25163.215666051514,1970-01-01
24796,64304,23937.100886682616,1970-01-01
24797,64335,30067.427991228866,1970-01-01
24798,64348,26886.675514570597,1970-01-01
24799,64371,21204.484218076203,1970-01-01
24800,64393,26074.250283897338,1970-01-01
24801,64399,29320.15822955416,1970-01-01
24802,64405,27760.668053936493,1970-01-01
24803,64407,25012.82255953421,1970-01-01
24804,64410,22920.137245855785,1970-01-01
24805,64417,24876.59277736833,1970-01-01
24806,64422,22489.310032164933,1970-01-01
24807,64430,23298.640078122975,1970-01-01
24808,64445,25169.747838079948,1970-01-01
24809,64453,23435.87250100981,1970-01-01
24810,64483,23041.119398195824,1970-01-01
24811,64495,21668.469548548288,1970-01-01
24812,64496,24694.680982726473,1970-01-01
24813,64499,22320.03618765918,1970-01-01
24814,64504,20613.42849064953,1970-01-01
24815,64511,27693.404529728377,1970-01-01
24816,64519,27822.279467009834,1970-01-01
24817,64540,24098.386796402672,1970-01-01
24818,64545,23211.387916358388,1970-01-01
24819,64546,23623.581363894264,1970-01-01
24820,64547,23183.418205960443,1970-01-01
24821,64558,24936.59450973229,1970-01-01
24822,65025,23108.034504154857,1970-01-01
24823,65047,21920.234324917263,1970-01-01
24824,65059,21120.768450179767,1970-01-01
24825,65062,23122.075946613208,1970-01-01
24826,65100,21761.749892022675,1970-01-01
24827,65226,24445.173959145726,1970-01-01
24828,65235,23368.82637056669,1970-01-01
24829,65258,21743.53318655575,1970-01-01
24830,65286,19847.788282436864,1970-01-01
24831,65304,20267.58177090461,1970-01-01
24832,65331,27293.1443908421,1970-01-01
24833,65340,22378.22514145086,1970-01-01
24834,65344,22939.6449426118,1970-01-01
24835,65417,22924.75606458936,1970-01-01
24836,65433,21783.83954788863,1970-01-01
24837,65440,21459.32448860647,1970-01-01
24838,65460,21085.167905621733,1970-01-01
24839,66002,22732.47603159402,1970-01-01
24840,66003,20190.61571464616,1970-01-01
24841,66008,21300.561087079266,1970-01-01
24842,66009,21276.242016587028,1970-01-01
24843,66011,21381.23539802838,1970-01-01
24844,66012,23303.179455969268,1970-01-01
24845,66014,21955.722900506422,1970-01-01
24846,66016,20772.504735275543,1970-01-01
24847,66017,21115.97091722137,1970-01-01
24848,66021,22450.240863874376,1970-01-01
24849,66024,20774.2550674014,1970-01-01
24850,66028,24791.11804148391,1970-01-01
24851,66037,23128.53841699152,1970-01-01
24852,66038,25014.388764195955,1970-01-01
24853,66049,21502.534177535465,1970-01-01
24854,66050,22307.1082605079,1970-01-01
24855,66053,23047.47932877273,1970-01-01
24856,66058,22968.12497535353,1970-01-01
24857,66059,21497.12911255919,1970-01-01
24858,66065,20481.48651257257,1970-01-01
24859,66069,22177.224214733906,1970-01-01
24860,66071,20281.417889781223,1970-01-01
24861,66088,20163.813566053912,1970-01-01
24862,66093,22494.567180644746,1970-01-01
24863,66094,22247.660250054112,1970-01-01
24864,66106,22792.424062104958,1970-01-01
24865,66108,21262.18222198948,1970-01-01
24866,66133,22751.217973231363,1970-01-01
24867,66136,21752.40925017909,1970-01-01
24868,66140,22052.006605109982,1970-01-01
24869,66141,21821.29946701864,1970-01-01
24870,66144,22712.85745451674,1970-01-01
24871,66145,23105.812419246828,1970-01-01
24872,66148,20603.678574316527,1970-01-01
24873,66149,20383.33033864381,1970-01-01
24874,66164,21551.145987118784,1970-01-01
24875,66168,21850.894058870508,1970-01-01
24876,66171,22460.666252512616,1970-01-01
24877,66172,22886.676805807183,1970-01-01
24878,66174,21959.139030772352,1970-01-01
24879,66175,22010.88896239429,1970-01-01
24880,66176,22537.65042543944,1970-01-01
24881,66178,22910.782984059933,1970-01-01
24882,66180,20481.131561896305,1970-01-01
24883,66182,22012.862654303084,1970-01-01
24884,66186,22172.02398423235,1970-01-01
24885,66189,23814.690308997364,1970-01-01
24886,66190,20911.752145981598,1970-01-01
24887,66195,23031.53784675347,1970-01-01
24888,66196,21861.031737255336,1970-01-01
24889,66208,22235.87006670576,1970-01-01
24890,66210,21929.462177114237,1970-01-01
24891,66212,21937.03896091086,1970-01-01
24892,66213,23967.04487238852,1970-01-01
24893,66217,21700.44933221164,1970-01-01
24894,66224,22173.54812889988,1970-01-01
24895,66227,25195.243163880834,1970-01-01
24896,66230,21427.640684301867,1970-01-01
24897,67001,28294.480224898878,1970-01-01
24898,67021,26207.2548923601,1970-01-01
24899,67028,24148.19012143112,1970-01-01
24900,67034,29145.799346796884,1970-01-01
24901,67043,22370.107461021813,1970-01-01
24902,67045,29932.13061089388,1970-01-01
24903,67046,21265.50294013889,1970-01-01
24904,67052,27443.644736530645,1970-01-01
24905,67061,23652.937756261425,1970-01-01
24906,67066,22357.91294014228,1970-01-01
24907,67067,26195.039988240496,1970-01-01
24908,67073,26215.904385646343,1970-01-01
24909,67084,26022.037076746143,1970-01-01
24910,67089,24009.303989738746,1970-01-01
24911,67101,26400.57497672189,1970-01-01
24912,67106,24920.14848788878,1970-01-01
24913,67112,26819.60691511749,1970-01-01
24914,67115,24033.498256485553,1970-01-01
24915,67118,26308.30390757328,1970-01-01
24916,67124,26259.614462963174,1970-01-01
24917,67125,24747.860229342157,1970-01-01
24918,67130,24283.518358592806,1970-01-01
24919,67131,28619.109766505015,1970-01-01
24920,67137,29434.824628974162,1970-01-01
24921,67151,25488.971689006343,1970-01-01
24922,67152,27243.918768474214,1970-01-01
24923,67154,25736.873223104525,1970-01-01
24924,67156,24970.589923852167,1970-01-01
24925,67169,25833.090704675837,1970-01-01
24926,67172,27882.734768251543,1970-01-01
24927,67176,23782.91538885626,1970-01-01
24928,67180,24699.526938322462,1970-01-01
24929,67194,25641.595559220543,1970-01-01
24930,67196,24679.89706953133,1970-01-01
24931,67202,26026.21851317333,1970-01-01
24932,67204,23937.645508648173,1970-01-01
24933,67205,26797.721951196818,1970-01-01
24934,67212,26993.993111793377,1970-01-01
24935,67216,24654.118345685005,1970-01-01
24936,67218,25798.948046274898,1970-01-01
24937,67222,23295.41691174122,1970-01-01
24938,67226,27647.562335430757,1970-01-01
24939,67230,24596.74310426625,1970-01-01
24940,67237,27885.183513565,1970-01-01
24941,67256,30902.486380395792,1970-01-01
24942,67261,24877.461403900343,1970-01-01
24943,67267,24558.397235957604,1970-01-01
24944,67268,28718.61638673585,1970-01-01
24945,67281,23856.912801677357,1970-01-01
24946,67282,26348.725649477667,1970-01-01
24947,67283,23046.985958601745,1970-01-01
24948,67291,23836.79307078524,1970-01-01
24949,67300,25564.902529199233,1970-01-01
24950,67302,23526.80493004832,1970-01-01
24951,67305,22158.514202843482,1970-01-01
24952,67309,28624.173828524657,1970-01-01
24953,67311,24077.931207266465,1970-01-01
24954,67313,23575.15812390812,1970-01-01
24955,67324,24319.66290368456,1970-01-01
24956,67339,22679.3893038008,1970-01-01
24957,67343,28497.94227066009,1970-01-01
24958,67345,24883.065807817275,1970-01-01
24959,67348,26745.36529995965,1970-01-01
24960,67350,29809.000144350804,1970-01-01
24961,67356,27673.71515370149,1970-01-01
24962,67365,25164.152382678607,1970-01-01
24963,67372,24651.18824722959,1970-01-01
24964,67378,27666.571281645323,1970-01-01
24965,67388,24573.684775678663,1970-01-01
24966,67389,27777.498063404288,1970-01-01
24967,67397,23952.43495000312,1970-01-01
24968,67405,25394.8539975744,1970-01-01
24969,67411,29414.410011014028,1970-01-01
24970,67434,23127.807108126348,1970-01-01
24971,67437,25348.14002006281,1970-01-01
24972,67445,26759.53852203565,1970-01-01
24973,67447,22857.460477680543,1970-01-01
24974,67448,22893.180803919462,1970-01-01
24975,67449,25087.482850347216,1970-01-01
24976,67458,25458.302310856343,1970-01-01
24977,67462,23540.10167973959,1970-01-01
24978,67463,24125.387305126776,1970-01-01
24979,67465,24921.187450057452,1970-01-01
24980,67471,27049.896899191,1970-01-01
24981,67472,23144.81200596341,1970-01-01
24982,67474,23533.164524736763,1970-01-01
24983,67478,24306.280443670094,1970-01-01
24984,67482,24508.88883558908,1970-01-01
24985,67495,30422.97734621624,1970-01-01
24986,67506,28121.264008019032,1970-01-01
24987,67519,34855.257818255435,1970-01-01
24988,67520,23270.37122491393,1970-01-01
24989,67523,25303.215427553092,1970-01-01
24990,67529,25888.109633603042,1970-01-01
24991,67539,26587.40598930481,1970-01-01
24992,67543,23345.996808648688,1970-01-01
24993,67544,23133.6801406418,1970-01-01
24994,67547,23596.16433740908,1970-01-01
24995,67551,27001.68649369537,1970-01-01
24996,68004,23070.007860755966,1970-01-01
24997,68007,29282.004680092632,1970-01-01
24998,68015,27048.79656135282,1970-01-01
24999,68021,24027.092904963527,1970-01-01
25000,68028,24665.875131291392,1970-01-01
25001,68036,26768.785928549598,1970-01-01
25002,68042,23685.700117107393,1970-01-01
25003,68043,23541.214447941642,1970-01-01
25004,68056,27922.218300715977,1970-01-01
25005,68058,22792.42185424012,1970-01-01
25006,68062,24734.386394517598,1970-01-01
25007,68063,22621.45590076729,1970-01-01
25008,68066,24217.555945958087,1970-01-01
25009,68068,21264.92480940057,1970-01-01
25010,68082,24598.210786408246,1970-01-01
25011,68091,30395.075599944517,1970-01-01
25012,68112,22276.85604186516,1970-01-01
25013,68118,26075.383000145484,1970-01-01
25014,68126,25806.58171260024,1970-01-01
25015,68135,25213.477235333878,1970-01-01
25016,68138,21374.0873058262,1970-01-01
25017,68141,29424.91422792663,1970-01-01
25018,68145,25933.003598442338,1970-01-01
25019,68146,25258.8848169968,1970-01-01
25020,68149,22745.40742134707,1970-01-01
25021,68152,27022.776623399663,1970-01-01
25022,68154,22457.487000536752,1970-01-01
25023,68155,24453.1682047402,1970-01-01
25024,68156,25256.66503901915,1970-01-01
25025,68162,26143.471957323647,1970-01-01
25026,68163,26286.29138558003,1970-01-01
25027,68166,22911.4862956382,1970-01-01
25028,68173,27877.487432023278,1970-01-01
25029,68195,25098.087256769024,1970-01-01
25030,68201,23215.619632847716,1970-01-01
25031,68218,26169.851635759536,1970-01-01
25032,68224,22140.066061071087,1970-01-01
25033,68226,22069.089475810997,1970-01-01
25034,68249,23912.446652100964,1970-01-01
25035,68256,24310.23907244703,1970-01-01
25036,68258,24598.76164531355,1970-01-01
25037,68269,24530.909698189054,1970-01-01
25038,68270,24861.046553161803,1970-01-01
25039,68271,27934.971570429072,1970-01-01
25040,68278,25030.568849998897,1970-01-01
25041,68286,24907.247073831924,1970-01-01
25042,68287,24346.77463775167,1970-01-01
25043,68289,25750.467567283686,1970-01-01
25044,68292,22231.04904788741,1970-01-01
25045,68295,26285.178308999257,1970-01-01
25046,68297,21867.283593833952,1970-01-01
25047,68298,21509.595250056984,1970-01-01
25048,68300,26170.96413372409,1970-01-01
25049,68309,24516.389775803433,1970-01-01
25050,68315,23671.656348800552,1970-01-01
25051,68318,26864.570690395878,1970-01-01
25052,68321,22983.533496404183,1970-01-01
25053,68334,23625.69593939992,1970-01-01
25054,68338,25298.993634098468,1970-01-01
25055,68343,24747.53415760765,1970-01-01
25056,68348,22957.617353313595,1970-01-01
25057,68349,26661.247055944703,1970-01-01
25058,68352,23635.027286026427,1970-01-01
25059,68374,25512.78335432689,1970-01-01
25060,68375,22826.243523497236,1970-01-01
25061,68376,22532.54860617385,1970-01-01
25062,68384,28274.674627268432,1970-01-01
25063,69003,30944.615019845714,1970-01-01
25064,69006,21638.64370050345,1970-01-01
25065,69007,27508.77483087118,1970-01-01
25066,69009,27083.0597325718,1970-01-01
25067,69010,25633.67822818289,1970-01-01
25068,69013,26289.356968153086,1970-01-01
25069,69018,22512.706118191738,1970-01-01
25070,69019,23057.54177925437,1970-01-01
25071,69021,26617.008586303524,1970-01-01
25072,69024,27841.303866007376,1970-01-01
25073,69027,28622.217091639526,1970-01-01
25074,69028,33223.163125518215,1970-01-01
25075,69029,25227.24568204858,1970-01-01
25076,69032,27030.069539925968,1970-01-01
25077,69033,34682.4889686608,1970-01-01
25078,69034,31540.225455792257,1970-01-01
25079,69040,31518.747719129064,1970-01-01
25080,69043,35555.536350902235,1970-01-01
25081,69044,44531.624059453665,1970-01-01
25082,69046,39706.94321905319,1970-01-01
25083,69049,36811.09344966424,1970-01-01
25084,69050,31111.693060295194,1970-01-01
25085,69052,33433.952554177515,1970-01-01
25086,69056,27258.61222290906,1970-01-01
25087,69063,43647.39051908522,1970-01-01
25088,69064,26199.52414350069,1970-01-01
25089,69066,22464.669328677475,1970-01-01
25090,69068,29854.825585841485,1970-01-01
25091,69069,30702.639737929072,1970-01-01
25092,69072,38684.446108581535,1970-01-01
25093,69076,40655.87649672857,1970-01-01
25094,69081,37773.639811217865,1970-01-01
25095,69086,32246.38916656178,1970-01-01
25096,69087,38526.85375974437,1970-01-01
25097,69088,28706.368525088583,1970-01-01
25098,69089,31683.97245682992,1970-01-01
25099,69091,21877.291205656686,1970-01-01
25100,69092,27050.343386587017,1970-01-01
25101,69094,30513.19759145174,1970-01-01
25102,69096,23426.559575686377,1970-01-01
25103,69100,28382.25852112273,1970-01-01
25104,69112,34170.849424334265,1970-01-01
25105,69115,27367.843278819037,1970-01-01
25106,69116,39121.85814423191,1970-01-01
25107,69117,38410.55854539374,1970-01-01
25108,69118,25161.146817785142,1970-01-01
25109,69121,29971.22815555429,1970-01-01
25110,69123,29398.386501259214,1970-01-01
25111,69127,33518.03881976064,1970-01-01
25112,69131,28386.731090048066,1970-01-01
25113,69133,33960.28622296464,1970-01-01
25114,69136,29206.40586008683,1970-01-01
25115,69141,28353.23581847224,1970-01-01
25116,69142,25883.091931795956,1970-01-01
25117,69143,26081.659189914066,1970-01-01
25118,69148,32120.611833937237,1970-01-01
25119,69149,25364.82532347976,1970-01-01
25120,69152,23422.79626774134,1970-01-01
25121,69154,30970.249485810884,1970-01-01
25122,69156,35429.67088290793,1970-01-01
25123,69157,24904.058331529843,1970-01-01
25124,69159,28952.094879436532,1970-01-01
25125,69163,27977.360293451195,1970-01-01
25126,69171,26035.403209576263,1970-01-01
25127,69175,26396.812496102757,1970-01-01
25128,69176,28962.990487007588,1970-01-01
25129,69177,29317.76475163413,1970-01-01
25130,69179,28507.55412721957,1970-01-01
25131,69191,55542.743857090536,1970-01-01
25132,69194,53238.25173447407,1970-01-01
25133,69197,24711.905564184966,1970-01-01
25134,69199,20842.63404869704,1970-01-01
25135,69202,35072.59296057215,1970-01-01
25136,69204,30593.492901920486,1970-01-01
25137,69205,34126.100603603336,1970-01-01
25138,69206,26133.7749135587,1970-01-01
25139,69207,30470.51592531422,1970-01-01
25140,69208,29619.282689036198,1970-01-01
25141,69219,31017.45496393353,1970-01-01
25142,69227,24830.388178546815,1970-01-01
25143,69228,27346.011760619396,1970-01-01
25144,69231,28019.766962160167,1970-01-01
25145,69238,21964.266200069567,1970-01-01
25146,69241,29289.98726633729,1970-01-01
25147,69243,20675.052601080304,1970-01-01
25148,69244,32012.25395743786,1970-01-01
25149,69248,20542.415392057555,1970-01-01
25150,69249,26527.068604384254,1970-01-01
25151,69250,36301.56413189436,1970-01-01
25152,69255,28931.55307014594,1970-01-01
25153,69256,20971.601674193556,1970-01-01
25154,69259,21612.1279797681,1970-01-01
25155,69260,31031.322642401603,1970-01-01
25156,69264,23052.73350080747,1970-01-01
25157,69266,25031.47038576834,1970-01-01
25158,69267,24157.83410063888,1970-01-01
25159,69268,37758.612020139066,1970-01-01
25160,69270,33106.589707600106,1970-01-01
25161,69271,32028.800002986278,1970-01-01
25162,69272,31225.76991984197,1970-01-01
25163,69273,26232.868516606708,1970-01-01
25164,69275,24064.440980026124,1970-01-01
25165,69276,24536.957750099307,1970-01-01
25166,69277,32865.46499134528,1970-01-01
25167,69278,29077.404980456988,1970-01-01
25168,69279,28870.30787231833,1970-01-01
25169,69282,26426.94975501587,1970-01-01
25170,69283,27185.261643522015,1970-01-01
25171,69284,35665.28094582709,1970-01-01
25172,69285,26581.860378544054,1970-01-01
25173,69286,24860.58922504789,1970-01-01
25174,69287,30109.260062209447,1970-01-01
25175,69288,28401.763993141558,1970-01-01
25176,69289,29572.469533114916,1970-01-01
25177,69290,24179.637082441932,1970-01-01
25178,69291,27052.557920074643,1970-01-01
25179,69292,25676.20638023348,1970-01-01
25180,69293,36243.32358632094,1970-01-01
25181,69294,29460.497114146914,1970-01-01
25182,69296,30631.94943345232,1970-01-01
25183,69297,31428.37706237012,1970-01-01
25184,69298,30121.428307618233,1970-01-01
25185,69299,25796.535152336244,1970-01-01
25186,70026,21426.66143148064,1970-01-01
25187,70120,23786.64752418813,1970-01-01
25188,70207,23256.487284134186,1970-01-01
25189,70245,21526.38879404954,1970-01-01
25190,70279,20489.21650677265,1970-01-01
25191,70285,23329.18178986105,1970-01-01
25192,70310,22368.16991104268,1970-01-01
25193,70311,22188.255411904145,1970-01-01
25194,70421,20898.75483399179,1970-01-01
25195,70447,23731.226975497237,1970-01-01
25196,70451,22039.912417667223,1970-01-01
25197,70467,19448.58172871305,1970-01-01
25198,70513,23041.74742445534,1970-01-01
25199,70550,20713.08881838444,1970-01-01
25200,71014,21828.354796848635,1970-01-01
25201,71040,22767.961077414726,1970-01-01
25202,71047,22978.554040425526,1970-01-01
25203,71056,20713.034211093836,1970-01-01
25204,71059,26072.653526581013,1970-01-01
25205,71070,24755.123993558773,1970-01-01
25206,71073,22279.313660267264,1970-01-01
25207,71076,22620.672700957333,1970-01-01
25208,71081,23060.287912562297,1970-01-01
25209,71090,23001.14518535758,1970-01-01
25210,71105,26764.42080193572,1970-01-01
25211,71106,21649.91449551175,1970-01-01
25212,71118,24554.15136372139,1970-01-01
25213,71120,21983.844165693048,1970-01-01
25214,71132,22908.309518531813,1970-01-01
25215,71137,23144.921735836666,1970-01-01
25216,71150,23456.26182307003,1970-01-01
25217,71153,23599.430964370385,1970-01-01
25218,71154,25530.045915400224,1970-01-01
25219,71176,20788.670809170137,1970-01-01
25220,71190,20839.4257897874,1970-01-01
25221,71215,23423.406437920054,1970-01-01
25222,71221,31444.75926835708,1970-01-01
25223,71230,23681.85734329073,1970-01-01
25224,71263,21404.9976975392,1970-01-01
25225,71270,22407.88093113522,1970-01-01
25226,71306,21659.34804696241,1970-01-01
25227,71309,26191.691431582953,1970-01-01
25228,71310,23279.754046455848,1970-01-01
25229,71336,22724.036812184917,1970-01-01
25230,71342,21648.776112462914,1970-01-01
25231,71360,22885.95863848884,1970-01-01
25232,71420,24013.903678949893,1970-01-01
25233,71445,23047.38119758148,1970-01-01
25234,71475,24687.670834305096,1970-01-01
25235,71486,23364.95533808716,1970-01-01
25236,71499,22507.467714553197,1970-01-01
25237,71512,21842.348267639296,1970-01-01
25238,71528,20900.6061789634,1970-01-01
25239,71540,22712.421864327822,1970-01-01
25240,71543,22908.59525597099,1970-01-01
25241,71555,24846.11175529125,1970-01-01
25242,72003,20745.32321184642,1970-01-01
25243,72008,24238.251354912853,1970-01-01
25244,72013,20774.70679793768,1970-01-01
25245,72023,21035.674849648134,1970-01-01
25246,72024,25200.054685642477,1970-01-01
25247,72025,22316.97555723054,1970-01-01
25248,72035,23508.33645017982,1970-01-01
25249,72039,20802.656038929752,1970-01-01
25250,72042,20778.39637018565,1970-01-01
25251,72047,23798.025638824707,1970-01-01
25252,72051,23178.153226962582,1970-01-01
25253,72054,22785.13716971293,1970-01-01
25254,72058,27634.097320009198,1970-01-01
25255,72065,28018.95077799586,1970-01-01
25256,72071,21688.987238254995,1970-01-01
25257,72080,24522.81156386308,1970-01-01
25258,72090,21162.05341506129,1970-01-01
25259,72095,22742.95853798577,1970-01-01
25260,72124,23225.92648832076,1970-01-01
25261,72132,23025.05870293612,1970-01-01
25262,72137,22295.70832506317,1970-01-01
25263,72138,21037.78922809337,1970-01-01
25264,72146,25064.591775570807,1970-01-01
25265,72154,21864.31618533412,1970-01-01
25266,72155,23865.746136570702,1970-01-01
25267,72168,21813.40263231153,1970-01-01
25268,72176,20534.9849298639,1970-01-01
25269,72180,20899.19784838548,1970-01-01
25270,72181,24916.927241011934,1970-01-01
25271,72191,21810.14210610352,1970-01-01
25272,72198,25202.017893488017,1970-01-01
25273,72200,24076.11882567301,1970-01-01
25274,72213,23754.819165254718,1970-01-01
25275,72217,26412.257773487057,1970-01-01
25276,72223,21516.36083432088,1970-01-01
25277,72228,22806.17992628795,1970-01-01
25278,72231,24691.753423436552,1970-01-01
25279,72241,22687.26247533127,1970-01-01
25280,72244,22196.48520054061,1970-01-01
25281,72253,24648.905602678828,1970-01-01
25282,72257,30461.772569421166,1970-01-01
25283,72260,27108.50643813062,1970-01-01
25284,72262,21894.074636111734,1970-01-01
25285,72264,21601.927315328547,1970-01-01
25286,72269,20396.23689044855,1970-01-01
25287,72280,25618.99769065229,1970-01-01
25288,72287,25333.01231044574,1970-01-01
25289,72289,21686.65217337215,1970-01-01
25290,72299,22412.467220304803,1970-01-01
25291,72300,22781.835123506182,1970-01-01
25292,72308,22965.7293612649,1970-01-01
25293,72320,27278.840667076005,1970-01-01
25294,72328,30131.022185551363,1970-01-01
25295,72329,24769.776587195287,1970-01-01
25296,72334,22314.448014840404,1970-01-01
25297,72344,25375.36849502999,1970-01-01
25298,72346,22835.549870382645,1970-01-01
25299,72350,23558.37395737017,1970-01-01
25300,72373,21682.932451722074,1970-01-01
25301,72386,29391.406913012037,1970-01-01
25302,73003,24895.76977868305,1970-01-01
25303,73006,24044.049546844326,1970-01-01
25304,73008,25174.49729339709,1970-01-01
25305,73010,25783.02999764721,1970-01-01
25306,73011,22893.720800985655,1970-01-01
25307,73029,26836.461086136183,1970-01-01
25308,73030,23995.070463726093,1970-01-01
25309,73031,26290.26759345385,1970-01-01
25310,73032,24711.10968418519,1970-01-01
25311,73034,22991.835384225495,1970-01-01
25312,73043,25947.733443367037,1970-01-01
25313,73051,28053.58934112566,1970-01-01
25314,73054,23554.519151581924,1970-01-01
25315,73059,32696.64375962361,1970-01-01
25316,73064,28043.11206208904,1970-01-01
25317,73065,24166.26308979833,1970-01-01
25318,73087,23956.444396556148,1970-01-01
25319,73103,27910.864198411484,1970-01-01
25320,73124,27365.90396987107,1970-01-01
25321,73128,26790.035840445562,1970-01-01
25322,73130,24569.037904687862,1970-01-01
25323,73137,26326.0601637895,1970-01-01
25324,73150,24375.5519240992,1970-01-01
25325,73151,26728.139863979828,1970-01-01
25326,73154,29012.80013070633,1970-01-01
25327,73157,24248.088998215226,1970-01-01
25328,73171,22634.52307549598,1970-01-01
25329,73179,26763.844035014696,1970-01-01
25330,73181,22779.506594967188,1970-01-01
25331,73182,29555.9713367251,1970-01-01
25332,73187,22961.58611933263,1970-01-01
25333,73191,28872.29563358358,1970-01-01
25334,73204,23098.89603858469,1970-01-01
25335,73213,25520.877579047305,1970-01-01
25336,73215,24593.61084239635,1970-01-01
25337,73222,27286.8967628976,1970-01-01
25338,73225,28070.395676111988,1970-01-01
25339,73227,26117.489358200943,1970-01-01
25340,73236,25711.789557158,1970-01-01
25341,73248,24707.95363992012,1970-01-01
25342,73257,26460.623805952808,1970-01-01
25343,73261,24852.97640467004,1970-01-01
25344,73270,27366.69355411739,1970-01-01
25345,73285,24188.429253855687,1970-01-01
25346,73290,22504.295947763498,1970-01-01
25347,73296,23588.392746335805,1970-01-01
25348,73300,31476.01055321305,1970-01-01
25349,73303,24443.383156704575,1970-01-01
25350,73328,28439.8145658523,1970-01-01
25351,73330,23242.818355168914,1970-01-01
25352,74002,25389.984844087583,1970-01-01
25353,74005,25618.562419146183,1970-01-01
25354,74006,25156.10455877211,1970-01-01
25355,74007,26665.604523010763,1970-01-01
25356,74008,21382.563886328422,1970-01-01
25357,74010,25692.391592404678,1970-01-01
25358,74012,21000.97094311945,1970-01-01
25359,74013,27799.833286732413,1970-01-01
25360,74016,30447.140222234757,1970-01-01
25361,74019,27971.524811294228,1970-01-01
25362,74024,28324.898411758022,1970-01-01
25363,74026,25868.930800345966,1970-01-01
25364,74031,25440.019411843965,1970-01-01
25365,74040,24917.99111925084,1970-01-01
25366,74042,23183.246153312943,1970-01-01
25367,74043,23979.859543809038,1970-01-01
25368,74056,23298.824834488805,1970-01-01
25369,74067,27153.436470762535,1970-01-01
25370,74070,23116.48618140771,1970-01-01
25371,74081,23409.979187733457,1970-01-01
25372,74082,25781.199523095762,1970-01-01
25373,74083,25635.412854242568,1970-01-01
25374,74087,25481.482970111534,1970-01-01
25375,74094,25558.80659019025,1970-01-01
25376,74096,24769.420416528068,1970-01-01
25377,74103,26443.866275802004,1970-01-01
25378,74104,26686.647681934977,1970-01-01
25379,74105,23097.29597777355,1970-01-01
25380,74112,27040.64622135064,1970-01-01
25381,74118,22036.030244499736,1970-01-01
25382,74119,24367.31912962045,1970-01-01
25383,74123,23914.012613697592,1970-01-01
25384,74128,25420.130329818327,1970-01-01
25385,74131,23625.04758862822,1970-01-01
25386,74133,21134.15730302768,1970-01-01
25387,74136,22892.206555440716,1970-01-01
25388,74137,28573.487727094012,1970-01-01
25389,74143,23921.65541089359,1970-01-01
25390,74154,23787.855835834936,1970-01-01
25391,74159,25144.800456563906,1970-01-01
25392,74163,24868.59868236478,1970-01-01
25393,74164,26065.2599921022,1970-01-01
25394,74169,25018.030255222628,1970-01-01
25395,74173,25947.762914669434,1970-01-01
25396,74180,27449.673590504448,1970-01-01
25397,74183,25626.068739369668,1970-01-01
25398,74185,25249.030692959437,1970-01-01
25399,74191,22677.977617542583,1970-01-01
25400,74200,28324.772800933428,1970-01-01
25401,74208,25129.041489287174,1970-01-01
25402,74211,24953.352596998346,1970-01-01
25403,74213,27433.251922864267,1970-01-01
25404,74218,26449.279872792817,1970-01-01
25405,74220,25837.12538858959,1970-01-01
25406,74224,24743.29072395848,1970-01-01
25407,74225,23323.067855450186,1970-01-01
25408,74229,23843.58271747736,1970-01-01
25409,74233,23816.245315822085,1970-01-01
25410,74236,23536.80320807705,1970-01-01
25411,74241,22466.2756700699,1970-01-01
25412,74242,30565.24144284057,1970-01-01
25413,74243,22739.306959740024,1970-01-01
25414,74249,24890.975933132282,1970-01-01
25415,74250,25188.618436026663,1970-01-01
25416,74256,24701.203962652304,1970-01-01
25417,74258,23473.733120009765,1970-01-01
25418,74263,24896.545275746666,1970-01-01
25419,74264,23242.085403357218,1970-01-01
25420,74267,30507.213587607206,1970-01-01
25421,74269,22979.628142078505,1970-01-01
25422,74272,25652.0970771264,1970-01-01
