municipality_code,avg_net_salary,year
62626,22936.7712155198,2016-01-01
62628,20411.864169069828,2016-01-01
62637,21859.87281975097,2016-01-01
62643,20798.7163128836,2016-01-01
62645,28229.024533409334,2016-01-01
62666,21359.50165391115,2016-01-01
62667,20290.845472273013,2016-01-01
62684,22350.031442513136,2016-01-01
62688,22299.99855575965,2016-01-01
62705,22788.7592288063,2016-01-01
62706,28009.798691121163,2016-01-01
62711,22248.477962482048,2016-01-01
62724,21225.15032513512,2016-01-01
62735,22293.65979447607,2016-01-01
62736,26777.841192704967,2016-01-01
62737,21727.958712538257,2016-01-01
62744,28792.415961457147,2016-01-01
62746,22255.011626287618,2016-01-01
62748,28563.480041174986,2016-01-01
62753,22860.392865089416,2016-01-01
62755,23171.20653132631,2016-01-01
62757,22569.567369269647,2016-01-01
62758,22967.627652688447,2016-01-01
62764,22175.893594443136,2016-01-01
62765,21834.05382844285,2016-01-01
62767,20796.834032330902,2016-01-01
62770,24253.258555246626,2016-01-01
62771,20057.07631835744,2016-01-01
62773,21316.998806378917,2016-01-01
62774,27273.017211013397,2016-01-01
62801,26037.679942352992,2016-01-01
62826,30884.186634746715,2016-01-01
62841,23998.60817701693,2016-01-01
62842,22295.62400690188,2016-01-01
62846,21996.04624135973,2016-01-01
62848,23264.5411022843,2016-01-01
62849,24086.991848043304,2016-01-01
62861,27325.364925155387,2016-01-01
62863,24074.533363478415,2016-01-01
62865,23313.33366188645,2016-01-01
62893,26346.67038470285,2016-01-01
62894,23424.795949371357,2016-01-01
62895,21688.00023981664,2016-01-01
62902,21249.01666533646,2016-01-01
62907,21701.378664262757,2016-01-01
63001,23066.902117740025,2016-01-01
63003,23306.19153616445,2016-01-01
63014,29821.209738616657,2016-01-01
63019,21405.580001174283,2016-01-01
63022,21080.30529326631,2016-01-01
63026,26892.612114859403,2016-01-01
63032,30028.782023957447,2016-01-01
63040,23039.522262195347,2016-01-01
63042,26870.502213864038,2016-01-01
63050,21186.29055749825,2016-01-01
63063,26147.510290493407,2016-01-01
63069,24320.130804141718,2016-01-01
63070,30054.281264456724,2016-01-01
63075,32215.90212483406,2016-01-01
63099,28303.219231899435,2016-01-01
63103,28450.390603512333,2016-01-01
63113,25380.787784021304,2016-01-01
63116,24038.74965588551,2016-01-01
63124,28099.78153498607,2016-01-01
63125,22049.061200998465,2016-01-01
63141,33953.865808758346,2016-01-01
63148,26878.53210410168,2016-01-01
63164,23216.829684591452,2016-01-01
63178,23026.01359811353,2016-01-01
63193,25245.34520208665,2016-01-01
63195,23290.035237295197,2016-01-01
63210,25375.343821901708,2016-01-01
63213,25033.11118640842,2016-01-01
63214,24653.703042418267,2016-01-01
63226,25797.543686719717,2016-01-01
63227,26257.167084651777,2016-01-01
63245,27914.327040623302,2016-01-01
63254,30487.520391689086,2016-01-01
63262,27762.47704994709,2016-01-01
63263,30761.288491212188,2016-01-01
63265,26964.344100167113,2016-01-01
63272,34315.490731969905,2016-01-01
63276,23187.644842392394,2016-01-01
63284,25490.684297435997,2016-01-01
63291,21778.55312038369,2016-01-01
63300,26637.16118911448,2016-01-01
63302,28168.278161168244,2016-01-01
63307,26745.48117549654,2016-01-01
63308,33298.65098413235,2016-01-01
63322,26658.96176949187,2016-01-01
63327,27703.015977275187,2016-01-01
63338,20462.723687478614,2016-01-01
63345,28686.493730606893,2016-01-01
63417,29116.82350380622,2016-01-01
63430,21848.398132845283,2016-01-01
63453,24354.173955018545,2016-01-01
63455,30236.94985379232,2016-01-01
63457,25740.19695512065,2016-01-01
63470,29801.888417812963,2016-01-01
64009,25393.294672487744,2016-01-01
64024,26115.283442666783,2016-01-01
64035,25638.984988075004,2016-01-01
64038,27041.035135274527,2016-01-01
64061,24579.637785607272,2016-01-01
64062,22573.09088225973,2016-01-01
64065,23934.950605319937,2016-01-01
64068,25435.0104061832,2016-01-01
64100,29044.687181523284,2016-01-01
64102,22935.84231341203,2016-01-01
64122,27463.360201685766,2016-01-01
64125,26288.80676566545,2016-01-01
64129,23852.266734181343,2016-01-01
64132,29638.69310121993,2016-01-01
64138,25781.573874138263,2016-01-01
64140,22734.399721515663,2016-01-01
64147,24848.77835096675,2016-01-01
64160,22048.42058506651,2016-01-01
64189,24245.49371073866,2016-01-01
64191,24490.768621816947,2016-01-01
64213,22959.483785334458,2016-01-01
64230,27559.849958025112,2016-01-01
64237,28196.551127912076,2016-01-01
64256,22526.919530761097,2016-01-01
64260,21951.310391139225,2016-01-01
64269,35403.15880027745,2016-01-01
64279,22999.47200424874,2016-01-01
64284,25655.62643845638,2016-01-01
64304,24013.342880752494,2016-01-01
64335,29497.508410218208,2016-01-01
64348,26832.049857637936,2016-01-01
64371,21039.815352541442,2016-01-01
64393,26194.632305116913,2016-01-01
64399,30315.655983574776,2016-01-01
64405,28386.32495024308,2016-01-01
64407,25345.324651886694,2016-01-01
64410,22891.28300238944,2016-01-01
64417,24358.259769305285,2016-01-01
64422,22765.5845967348,2016-01-01
64430,23414.25327307521,2016-01-01
64445,25263.186960651816,2016-01-01
64453,23695.450080953924,2016-01-01
64483,23451.281351368598,2016-01-01
64495,22175.4589313894,2016-01-01
64496,24565.475958556253,2016-01-01
64499,22539.558568001383,2016-01-01
64504,20537.176175670338,2016-01-01
64511,27729.887657232306,2016-01-01
64519,28181.789541274087,2016-01-01
64540,24375.388486479576,2016-01-01
64545,23101.567450531027,2016-01-01
64546,24083.35165724852,2016-01-01
64547,23529.543327705687,2016-01-01
64558,25283.180321505468,2016-01-01
65025,22327.250639812846,2016-01-01
65047,22160.914712900787,2016-01-01
65059,21177.197533332204,2016-01-01
65062,23197.562276790897,2016-01-01
65100,21795.625593138124,2016-01-01
65226,25181.84493550781,2016-01-01
65235,23279.93328175351,2016-01-01
65258,22304.98397637565,2016-01-01
65286,19753.427145770864,2016-01-01
65304,20744.36331258109,2016-01-01
65331,27379.975923601756,2016-01-01
65340,22797.02692229198,2016-01-01
65344,22902.34630580005,2016-01-01
65417,23276.437601324727,2016-01-01
65433,21581.84203631893,2016-01-01
65440,21294.007451220503,2016-01-01
65460,21433.671434516436,2016-01-01
66002,22570.72505030707,2016-01-01
66003,19673.11184578868,2016-01-01
66008,21144.505942847743,2016-01-01
66009,20939.863753236423,2016-01-01
66011,21750.80708247447,2016-01-01
66012,23605.007621588487,2016-01-01
66014,21831.495886343237,2016-01-01
66016,20960.070209207588,2016-01-01
66017,21246.4193813053,2016-01-01
66021,22630.592261006543,2016-01-01
66024,20625.70059272978,2016-01-01
66028,25339.706299201654,2016-01-01
66037,23698.903366349303,2016-01-01
66038,25306.09322243712,2016-01-01
66049,21597.431418866392,2016-01-01
66050,22252.275455961466,2016-01-01
66053,21959.479497759254,2016-01-01
66058,22822.86266282168,2016-01-01
66059,21480.114786711485,2016-01-01
66065,20539.718791007235,2016-01-01
66069,22622.464920493985,2016-01-01
66071,20494.575531268016,2016-01-01
66088,20645.94402956613,2016-01-01
66093,22281.050936817763,2016-01-01
66094,22327.441106026603,2016-01-01
66106,21854.74300647893,2016-01-01
66108,21639.026225327423,2016-01-01
66133,22454.18266156338,2016-01-01
66136,21651.211644194496,2016-01-01
66140,22244.15294030493,2016-01-01
66141,21706.50992070161,2016-01-01
66144,22935.92357150549,2016-01-01
66145,23256.366031941227,2016-01-01
66148,20850.29537738584,2016-01-01
66149,20407.156171450413,2016-01-01
66164,21524.31044255911,2016-01-01
66168,22191.88327994037,2016-01-01
66171,22426.059899661966,2016-01-01
66172,23109.27060172203,2016-01-01
66174,22091.000082684262,2016-01-01
66175,22366.44907106592,2016-01-01
66176,23064.400028316737,2016-01-01
66178,22634.83936152093,2016-01-01
66180,20644.793508316798,2016-01-01
66182,22059.48335771125,2016-01-01
66186,21765.16280643268,2016-01-01
66189,24156.08151257483,2016-01-01
66190,21060.61797840509,2016-01-01
66195,22914.283208257897,2016-01-01
66196,21299.020648715083,2016-01-01
66208,22491.05187429792,2016-01-01
66210,22151.55641425527,2016-01-01
66212,22162.90130534025,2016-01-01
66213,24253.642029508712,2016-01-01
66217,21894.435844966592,2016-01-01
66224,22301.566451882718,2016-01-01
66227,24781.201687002125,2016-01-01
66230,21137.303033297725,2016-01-01
67001,29611.405740060873,2016-01-01
67021,26160.29311636632,2016-01-01
67028,23378.229700865497,2016-01-01
67034,28748.947574702448,2016-01-01
67043,22300.442227477048,2016-01-01
67045,29692.5064897563,2016-01-01
67046,20758.857930977712,2016-01-01
67052,27577.389477069064,2016-01-01
67061,23728.954686983732,2016-01-01
67066,22535.583150469658,2016-01-01
67067,26182.56075739832,2016-01-01
67073,26527.52892879708,2016-01-01
67084,26610.319912682506,2016-01-01
67089,23910.885586240922,2016-01-01
67101,26051.425648902103,2016-01-01
67106,24764.18895013536,2016-01-01
67112,27002.761087024093,2016-01-01
67115,24279.23608863444,2016-01-01
67118,26138.291385734527,2016-01-01
67124,25448.870428299862,2016-01-01
67125,25160.896901641045,2016-01-01
67130,24206.58463003963,2016-01-01
67131,28901.853715121666,2016-01-01
67137,29598.262763447383,2016-01-01
67151,25763.175548411757,2016-01-01
67152,26891.424141547963,2016-01-01
67154,25896.283318815185,2016-01-01
67156,25048.39682023333,2016-01-01
67169,25512.605918662593,2016-01-01
67172,28324.278330492143,2016-01-01
67176,23675.12544971192,2016-01-01
67180,24450.66563372397,2016-01-01
67194,25861.690600790043,2016-01-01
67196,24579.696893721426,2016-01-01
67202,24997.534594905414,2016-01-01
67204,23766.936269106398,2016-01-01
67205,27364.346357817558,2016-01-01
67212,27650.38911519503,2016-01-01
67216,24758.02708398565,2016-01-01
67218,25717.95001351904,2016-01-01
67222,23545.084011110117,2016-01-01
67226,28536.41554481791,2016-01-01
67230,24576.740693632943,2016-01-01
67237,28423.280682665416,2016-01-01
67256,30971.447569049258,2016-01-01
67261,24082.197768919108,2016-01-01
67267,24656.990279626065,2016-01-01
67268,28429.980303931934,2016-01-01
67281,24730.41041823552,2016-01-01
67282,26487.92761885033,2016-01-01
67283,23499.9821535954,2016-01-01
67291,24135.11346374528,2016-01-01
67300,25397.759157457596,2016-01-01
67302,23085.422494768638,2016-01-01
67305,22767.2452807598,2016-01-01
67309,28713.956420817853,2016-01-01
67311,24512.94877150392,2016-01-01
67313,23664.463569321117,2016-01-01
67324,24010.144143519352,2016-01-01
67339,22473.173512246005,2016-01-01
67343,28457.91274134864,2016-01-01
67345,24770.81010019416,2016-01-01
67348,26770.711172451607,2016-01-01
67350,30317.040401502945,2016-01-01
67356,28318.896996054213,2016-01-01
67365,25312.09917130458,2016-01-01
67372,24435.859685605366,2016-01-01
67378,27500.805801430048,2016-01-01
67388,24521.69594598433,2016-01-01
67389,27025.031384081827,2016-01-01
67397,23967.17472675708,2016-01-01
67405,25781.1794045624,2016-01-01
67411,29399.681057217018,2016-01-01
67434,23642.100331122358,2016-01-01
67437,25745.74068495211,2016-01-01
67445,27152.295785918388,2016-01-01
67447,22496.746425628746,2016-01-01
67448,22437.45286958958,2016-01-01
67449,24845.730826013725,2016-01-01
67458,24793.90646622872,2016-01-01
67462,24044.860402259063,2016-01-01
67463,23593.083073885962,2016-01-01
67465,25710.890423812958,2016-01-01
67471,27608.006330150063,2016-01-01
67472,22773.81253473089,2016-01-01
67474,23675.78423039284,2016-01-01
67478,23596.169058728814,2016-01-01
67482,24195.23605846329,2016-01-01
67495,31072.206938493637,2016-01-01
67506,28091.174749788515,2016-01-01
67519,35485.490338922806,2016-01-01
67520,23451.270149026717,2016-01-01
67523,25202.665384814736,2016-01-01
67529,26530.542727784552,2016-01-01
67539,26736.05122605417,2016-01-01
67543,23214.62591195165,2016-01-01
67544,22936.803471480263,2016-01-01
67547,23892.130640907442,2016-01-01
67551,26863.236248656078,2016-01-01
68004,23108.59065266115,2016-01-01
68007,29804.58879125492,2016-01-01
68015,27249.335164813037,2016-01-01
68021,24052.75842187873,2016-01-01
68028,24864.055273226808,2016-01-01
68036,26452.72980733256,2016-01-01
68042,24793.956985514083,2016-01-01
68043,23654.430213877553,2016-01-01
68056,27669.96095979824,2016-01-01
68058,23125.200382334595,2016-01-01
68062,24532.062186664214,2016-01-01
68063,22672.164831734965,2016-01-01
68066,24010.58569852069,2016-01-01
68068,21232.672177203942,2016-01-01
68082,24871.629213880176,2016-01-01
68091,30397.653210719884,2016-01-01
68112,22512.258121293307,2016-01-01
68118,26228.945344799835,2016-01-01
68126,26618.764426316066,2016-01-01
68135,25473.407376117797,2016-01-01
68138,21096.096473494767,2016-01-01
68141,29485.943975190065,2016-01-01
68145,25846.85491917001,2016-01-01
68146,25383.883331054247,2016-01-01
68149,23568.790200393258,2016-01-01
68152,27596.307316086783,2016-01-01
68154,22212.95312443571,2016-01-01
68155,24646.42420664224,2016-01-01
68156,25034.7827011959,2016-01-01
68162,26033.445473769003,2016-01-01
68163,26113.887518849493,2016-01-01
68166,22958.045532716293,2016-01-01
68173,28487.45070413697,2016-01-01
68195,25236.350201000303,2016-01-01
68201,22918.276181717647,2016-01-01
68218,26605.931038487528,2016-01-01
68224,21957.186106994868,2016-01-01
68226,21558.426173897526,2016-01-01
68249,23777.64787747112,2016-01-01
68256,24262.118712564097,2016-01-01
68258,24832.235699962057,2016-01-01
68269,24677.35949666969,2016-01-01
68270,25154.679627220787,2016-01-01
68271,27582.72106981519,2016-01-01
68278,24979.46426802081,2016-01-01
68286,24309.8142809997,2016-01-01
68287,24346.23463643389,2016-01-01
68289,25946.96255731325,2016-01-01
68292,22968.578579696383,2016-01-01
68295,26603.997453326927,2016-01-01
68297,21712.481166117377,2016-01-01
68298,21684.62517075218,2016-01-01
68300,25858.749895516543,2016-01-01
68309,24868.34324262834,2016-01-01
68315,23846.762921941776,2016-01-01
68318,26790.035134329373,2016-01-01
68321,23297.147531628514,2016-01-01
68334,23565.555194536806,2016-01-01
68338,25276.61189555939,2016-01-01
68343,25118.62404585334,2016-01-01
68348,23129.99082105548,2016-01-01
68349,25596.48245722441,2016-01-01
68352,24318.198114371073,2016-01-01
68374,25201.048086767827,2016-01-01
68375,22891.666342468747,2016-01-01
68376,22462.787350223403,2016-01-01
68384,28836.076122237748,2016-01-01
69003,32476.38577417981,2016-01-01
69006,22020.91361257078,2016-01-01
69007,28029.183577574448,2016-01-01
69009,27613.95522199096,2016-01-01
69010,25570.341670137266,2016-01-01
69013,26507.464053009393,2016-01-01
69018,22245.217615255,2016-01-01
69019,23115.759501932735,2016-01-01
69021,27689.461421208496,2016-01-01
69024,28106.166058796094,2016-01-01
69027,29418.601274426182,2016-01-01
69028,33656.21587432923,2016-01-01
69029,25359.080516177957,2016-01-01
69032,27606.643036438832,2016-01-01
69033,36665.04574452647,2016-01-01
69034,32293.207204975253,2016-01-01
69040,31059.06071499268,2016-01-01
69043,36502.94757383037,2016-01-01
69044,47218.50156765633,2016-01-01
69046,41509.25544153552,2016-01-01
69049,38277.92108050656,2016-01-01
69050,31266.902222258796,2016-01-01
69052,34370.317890224505,2016-01-01
69056,28139.87628332517,2016-01-01
69063,44315.58480655433,2016-01-01
69064,26547.371537744693,2016-01-01
69066,22243.597594094605,2016-01-01
69068,29907.633854749194,2016-01-01
69069,30771.9151791102,2016-01-01
69072,40462.4632164551,2016-01-01
69076,41524.21662172274,2016-01-01
69081,38215.6076742227,2016-01-01
69086,32639.09850427208,2016-01-01
69087,39947.1933507738,2016-01-01
69088,29270.602562041382,2016-01-01
69089,32794.697813036604,2016-01-01
69091,21684.8466521383,2016-01-01
69092,27370.323000063683,2016-01-01
69094,30365.887524025693,2016-01-01
69096,23419.039038630326,2016-01-01
69100,28442.986726937692,2016-01-01
69112,35228.274036470786,2016-01-01
69115,28029.430973837203,2016-01-01
69116,37229.18988254228,2016-01-01
69117,38074.60521954635,2016-01-01
69118,25433.4627778868,2016-01-01
69121,28652.41382918332,2016-01-01
69123,29458.865060902728,2016-01-01
69127,34829.350119472634,2016-01-01
69131,28512.24370593417,2016-01-01
69133,34938.749140164684,2016-01-01
69136,29506.18662270425,2016-01-01
69141,28841.164586503906,2016-01-01
69142,26142.327125353346,2016-01-01
69143,26098.502555276787,2016-01-01
69148,32819.48673570585,2016-01-01
69149,25516.73425958111,2016-01-01
69152,23392.634735247233,2016-01-01
69154,31353.343114315405,2016-01-01
69156,35578.317649682074,2016-01-01
69157,25547.4574452168,2016-01-01
69159,29397.802295569345,2016-01-01
69163,28233.3488252958,2016-01-01
69171,26664.7472417497,2016-01-01
69175,26613.82721310149,2016-01-01
69176,29471.423395083853,2016-01-01
69177,29423.325958398735,2016-01-01
69179,28468.314098609662,2016-01-01
69191,61269.517835804276,2016-01-01
69194,56686.83168835358,2016-01-01
69197,24985.379225813,2016-01-01
69199,20567.05602972457,2016-01-01
69202,35330.821401015135,2016-01-01
69204,31218.396308083164,2016-01-01
69205,35667.31436768955,2016-01-01
69206,26168.08712616353,2016-01-01
69207,31192.92675866167,2016-01-01
69208,29949.860858018925,2016-01-01
69219,31421.546145639113,2016-01-01
69227,24737.752442320005,2016-01-01
69228,27059.42064510448,2016-01-01
69231,28483.800433115663,2016-01-01
69238,22429.029309710484,2016-01-01
69241,29974.51692145711,2016-01-01
69243,20867.19695956004,2016-01-01
69244,32622.683601571338,2016-01-01
69248,20735.192818944786,2016-01-01
69249,26731.656223077804,2016-01-01
69250,36390.15992723766,2016-01-01
69255,29357.748545468254,2016-01-01
69256,20865.00238306211,2016-01-01
69259,21313.081587885357,2016-01-01
69260,30871.574183137323,2016-01-01
69264,22906.505045107133,2016-01-01
69266,24970.058650948682,2016-01-01
69267,24442.68855810909,2016-01-01
69268,38045.61153125916,2016-01-01
69270,34163.735847114694,2016-01-01
69271,33971.920498184576,2016-01-01
69272,31141.602166337754,2016-01-01
69273,26612.439589386202,2016-01-01
69275,24073.28384035757,2016-01-01
69276,24214.293360058076,2016-01-01
69277,34056.788772172345,2016-01-01
69278,30185.35777950402,2016-01-01
69279,29104.781501345,2016-01-01
69282,26519.316847201906,2016-01-01
69283,27362.08907167245,2016-01-01
69284,36832.68707672463,2016-01-01
69285,26808.681646287445,2016-01-01
69286,24882.39850556442,2016-01-01
69287,30736.47629973102,2016-01-01
69288,28579.748869648705,2016-01-01
69289,30242.509360445023,2016-01-01
69290,24070.002186459504,2016-01-01
69291,27348.57992169795,2016-01-01
69292,25486.853699228373,2016-01-01
69293,37456.659774906555,2016-01-01
69294,28245.046229931806,2016-01-01
69296,30848.763086213257,2016-01-01
69297,31424.41158738081,2016-01-01
69298,30978.81517038053,2016-01-01
69299,25520.73547326649,2016-01-01
70026,21297.634099166335,2016-01-01
70120,24263.5326151824,2016-01-01
70207,23571.476028184446,2016-01-01
70245,21713.881519982107,2016-01-01
70279,20833.18580936193,2016-01-01
70285,23244.183641384527,2016-01-01
70310,22466.737895854614,2016-01-01
70311,21969.434455578423,2016-01-01
70421,20816.20862431729,2016-01-01
70447,23870.861547350272,2016-01-01
70451,22352.420491154757,2016-01-01
70467,19637.362698240195,2016-01-01
70513,23209.63115005808,2016-01-01
70550,20771.67239704156,2016-01-01
71014,21884.469060804167,2016-01-01
71040,22907.94624596041,2016-01-01
71047,22676.189157792902,2016-01-01
71056,20814.618645775496,2016-01-01
71059,25292.261374801696,2016-01-01
71070,24830.279563523443,2016-01-01
71073,21823.996922415325,2016-01-01
71076,22482.094761883847,2016-01-01
71081,22881.11053587049,2016-01-01
71090,23375.983651166876,2016-01-01
71105,27059.758552182357,2016-01-01
71106,21328.898935840858,2016-01-01
71118,24788.009619581757,2016-01-01
71120,21793.186339920092,2016-01-01
71132,22626.93406479088,2016-01-01
71137,23487.4917896022,2016-01-01
71150,23609.072199419254,2016-01-01
71153,23523.81485384731,2016-01-01
71154,25261.885770263143,2016-01-01
71176,20818.54927553856,2016-01-01
71190,20810.13770722232,2016-01-01
71215,23851.81324227502,2016-01-01
71221,31937.662797172135,2016-01-01
71230,24554.543297774668,2016-01-01
71263,21644.89755560514,2016-01-01
71270,22405.126922815365,2016-01-01
71306,21571.460385280257,2016-01-01
71309,26371.000692517748,2016-01-01
71310,22982.224110849456,2016-01-01
71336,22636.81731510326,2016-01-01
71342,21524.000597750746,2016-01-01
71360,23423.34028513698,2016-01-01
71420,24673.116084423353,2016-01-01
71445,23279.3064812905,2016-01-01
71475,24739.278267241167,2016-01-01
71486,23302.94015477792,2016-01-01
71499,22298.841277497875,2016-01-01
71512,21624.72564764512,2016-01-01
71528,21096.0134254506,2016-01-01
71540,23121.685197780807,2016-01-01
71543,23318.242033619437,2016-01-01
71555,24406.819946420917,2016-01-01
72003,20865.96823732512,2016-01-01
72008,24537.986517017427,2016-01-01
72013,20659.14371804192,2016-01-01
72023,21509.405566487563,2016-01-01
72024,25671.75557457292,2016-01-01
72025,22532.35535643729,2016-01-01
72035,23627.748461595096,2016-01-01
72039,20954.32942075637,2016-01-01
72042,20941.696330818715,2016-01-01
72047,23767.20756612439,2016-01-01
72051,23285.17142575405,2016-01-01
72054,22823.820788505465,2016-01-01
72058,27617.756808114384,2016-01-01
72065,28396.04970213357,2016-01-01
72071,21525.28538391886,2016-01-01
72080,24962.342544627125,2016-01-01
72090,21554.306600696324,2016-01-01
72095,23074.862285246225,2016-01-01
72124,23359.368447298333,2016-01-01
72132,23099.844428955108,2016-01-01
72137,22095.933983501738,2016-01-01
72138,21011.25327849712,2016-01-01
72146,25570.100152300518,2016-01-01
72154,22077.84853011665,2016-01-01
72155,24037.213367521537,2016-01-01
72168,22848.161380543588,2016-01-01
72176,20444.4537854082,2016-01-01
72180,20551.623196903707,2016-01-01
72181,24932.09793158648,2016-01-01
72189,19559.11982246349,2016-01-01
72191,21445.30649338332,2016-01-01
72198,25310.735243737763,2016-01-01
72200,24145.795280164555,2016-01-01
72213,23846.38660768109,2016-01-01
72217,25902.66405860333,2016-01-01
72223,21759.07433071172,2016-01-01
72228,22526.950058541654,2016-01-01
72231,24693.16399102899,2016-01-01
72241,22896.902524248115,2016-01-01
72244,22428.925825457973,2016-01-01
72253,24223.541047675426,2016-01-01
72257,30888.230822961334,2016-01-01
72260,27249.33115069165,2016-01-01
72262,22265.457020112124,2016-01-01
72264,21568.69422746438,2016-01-01
72269,20480.936033733808,2016-01-01
72280,26068.2399746658,2016-01-01
72287,25589.191304674092,2016-01-01
72289,21765.421049925462,2016-01-01
72299,22333.93568344793,2016-01-01
72300,23077.668725024003,2016-01-01
72308,22736.311092634962,2016-01-01
72320,28437.716996345753,2016-01-01
72328,31113.798312219904,2016-01-01
72329,25025.76537485625,2016-01-01
72334,22034.421168419296,2016-01-01
72344,25606.953042435674,2016-01-01
72346,22650.38263466488,2016-01-01
72350,23753.047761506517,2016-01-01
72373,22054.778168223158,2016-01-01
72386,29597.682376835484,2016-01-01
73003,25479.29406569256,2016-01-01
73006,24478.064443029834,2016-01-01
73008,25639.670848133886,2016-01-01
73010,25543.48735199825,2016-01-01
73011,22930.49149035663,2016-01-01
73029,26936.438541978598,2016-01-01
73030,24090.23459330379,2016-01-01
73031,25797.456477195323,2016-01-01
73032,24534.49968405436,2016-01-01
73034,23208.996082626352,2016-01-01
73043,26117.73560314755,2016-01-01
73051,28658.918748960677,2016-01-01
73054,23866.487113587667,2016-01-01
73059,32575.89692389324,2016-01-01
73064,28534.851230383683,2016-01-01
73065,24248.720526590918,2016-01-01
73087,23849.84542295901,2016-01-01
73103,28201.21492243437,2016-01-01
73124,27451.77877039889,2016-01-01
73128,27104.268237824774,2016-01-01
73130,24796.306972850507,2016-01-01
73137,26037.94576195831,2016-01-01
73150,24516.112920154857,2016-01-01
73151,27512.50482904524,2016-01-01
73154,29498.76651602335,2016-01-01
73157,24265.426375361625,2016-01-01
73171,22399.65478210769,2016-01-01
73179,26505.11290245109,2016-01-01
73181,23042.148739446202,2016-01-01
73182,29712.5005801564,2016-01-01
73187,23083.561986177418,2016-01-01
73191,29282.781814885504,2016-01-01
73204,22807.327435020128,2016-01-01
73213,25564.85095838965,2016-01-01
73215,24598.34495213004,2016-01-01
73222,27259.211770863443,2016-01-01
73225,28586.3412102541,2016-01-01
73227,27885.550918196426,2016-01-01
73236,25025.287566073705,2016-01-01
73248,24833.90139792362,2016-01-01
73257,26950.593533423922,2016-01-01
73261,24519.160812261758,2016-01-01
73270,24962.70156604188,2016-01-01
73285,24192.185258442656,2016-01-01
73290,22247.96090362773,2016-01-01
73296,23547.548281362924,2016-01-01
73300,34193.57738668399,2016-01-01
73303,24357.24854195888,2016-01-01
73328,28315.13020233497,2016-01-01
73330,22806.70002100217,2016-01-01
74002,25251.85483241293,2016-01-01
74005,25897.03362884037,2016-01-01
74006,25081.619857135654,2016-01-01
74007,26681.509853813175,2016-01-01
74008,20733.91791003151,2016-01-01
74010,25743.47196888922,2016-01-01
74012,20713.297854822664,2016-01-01
74013,29100.60383244797,2016-01-01
74016,26702.26557769134,2016-01-01
74019,28116.99722088312,2016-01-01
74024,28850.081049572687,2016-01-01
74026,25072.98594417708,2016-01-01
74031,25397.58116079439,2016-01-01
74040,24669.482700801123,2016-01-01
74042,23276.815235052836,2016-01-01
74043,24083.121432234955,2016-01-01
74056,23784.64386510012,2016-01-01
74067,26780.710632731512,2016-01-01
74070,22832.329878641376,2016-01-01
74081,23429.722554249467,2016-01-01
74082,24063.328518507642,2016-01-01
74083,25777.35988433533,2016-01-01
74087,26456.97580027848,2016-01-01
74094,25579.13170515885,2016-01-01
74096,24679.93923895937,2016-01-01
74103,27297.354266433344,2016-01-01
74104,26407.488884210434,2016-01-01
74105,22811.823180553136,2016-01-01
74112,27291.641191713443,2016-01-01
74119,24111.735922554282,2016-01-01
74123,23738.265894142245,2016-01-01
74128,26403.58915382242,2016-01-01
74131,23204.06292716858,2016-01-01
74133,20440.838494945594,2016-01-01
74136,22960.2997666699,2016-01-01
74137,29057.709392842677,2016-01-01
74143,24182.95493647033,2016-01-01
74154,23130.761998325255,2016-01-01
74159,25350.235834145587,2016-01-01
74163,25391.59565237131,2016-01-01
74164,26303.842261761612,2016-01-01
74169,24992.133946419097,2016-01-01
74173,25403.577915816284,2016-01-01
74180,27790.03478687364,2016-01-01
74183,26351.118012234103,2016-01-01
74185,26049.30576089915,2016-01-01
74191,23333.46279910646,2016-01-01
74200,28774.37167854431,2016-01-01
74208,24922.622879374587,2016-01-01
74211,24897.00957309875,2016-01-01
74213,27678.34153903364,2016-01-01
74218,26139.147252149753,2016-01-01
74220,25496.44832232644,2016-01-01
74224,24759.48964998109,2016-01-01
74225,23442.330026092797,2016-01-01
74229,23704.98354233191,2016-01-01
74233,24369.02627236696,2016-01-01
74236,23928.928629759062,2016-01-01
74241,22442.561554577343,2016-01-01
74242,31735.318494452666,2016-01-01
74243,23187.81682634435,2016-01-01
74249,25432.379098520938,2016-01-01
74250,24984.211815619972,2016-01-01
74256,24776.76412231766,2016-01-01
74258,23472.984321957894,2016-01-01
74263,24623.21232055485,2016-01-01
74264,23356.97962849688,2016-01-01
74267,31337.167311544097,2016-01-01
74269,22781.57724856759,2016-01-01
74272,26106.99602847081,2016-01-01
74275,30498.47435751917,2016-01-01
74276,25276.304632610485,2016-01-01
74278,26209.47184003021,2016-01-01
74280,24141.415452068457,2016-01-01
74281,23471.614540860483,2016-01-01
74282,28284.095334746708,2016-01-01
74288,22006.275348633575,2016-01-01
74289,25395.768199158632,2016-01-01
74293,25034.252032724482,2016-01-01
74298,25461.2152248798,2016-01-01
74299,49226.484387606884,2016-01-01
74303,30414.6246171637,2016-01-01
74305,22105.871485548214,2016-01-01
74309,24017.748867998158,2016-01-01
74311,25711.46331521604,2016-01-01
75056,41973.7213345501,2016-01-01
76005,24805.41461578144,2016-01-01
76026,22107.11194231067,2016-01-01
76034,22634.740999923597,2016-01-01
76035,21734.259457349708,2016-01-01
76057,23574.209846046495,2016-01-01
76069,33377.981979720375,2016-01-01
76095,29969.278604949865,2016-01-01
